Review_Date,Author,Rating,Review_Title,Review,Review_Url
11 January 2020,SnoopyStyle,6," some flaws but still good
",Rookie cop Alicia West (Naomie Harris) is returning to patrol her childhood New Orleans neighborhood. Her body camera records narcotics detective Terry Malone (Frank Grillo) executing his drug dealers to hide his drug deals before a coming wave of investigations. Malone and his police accomplices pursue West through the devastated neighborhood as they seek to eliminate the body camera. She finds help from reluctant local Mouse (Tyrese Gibson).,/review/rw5220337/?ref_=tt_urv
31 December 2019,Fella_shibby,7," Decent thriller with sufficient tension n action.
","The film is a about a female cop who goes on the run after she witnesses a murder. The plot has been done umpteenth no of times.
Cops burning 50 percent of the confiscated drugs n they sell off the remaining 50 thru their dealers n when things get heavy they try to cut loose ends.
The best part about this film is Miss Moneypenny's acting. The star cast is decent, we have Frank Grillo n Tyrese Gibson.
Grillo must be tired doing the same kinda roles but he is good at it.
It was so good to c Gibson aft long time sans Fast n Furious.",/review/rw5220337/?ref_=tt_urv
16 August 2020,bob the moo,," Endlessly generic but at least distracting; irony of the cast is that they both lift it, and deserve much better
","I've been a fan of Naomie Harris since she was in White Teeth, and I was interested to see this thriller with her in the lead, even if the trailer and everything I heard about it told me it would be generic at best. Unsurprisingly this is what it was - the type of thriller that you could stop after 15 minutes and pretty much guess the rest. Of course the reason why we know this type of plot is that some films have done it really well and made it a model to be leant on, but not this film. Instead it plays it out in the most obvious way, with little effort in the writing and no twists or turns to even vaguely excite - everything is heavily signposted as if they didn't trust the viewer to get anything by themselves. As it goes where you expect, it delivers enough distracting scenes to manage to get by, but everything is heavy-handed. The title is pretty obvious in its meaning, but it doesn't do anything clever with it, but it leans all over it from the very start. The actual thriller elements are also fairly basic and hard to believe and there was so much scope to be tighter and better.",/review/rw5220337/?ref_=tt_urv
20 January 2021,Top_Dawg_Critic,8," I liked it better than the film critics did
","Not sure why they nitpicked on this one so hard - maybe they can't stand all the bogus high single-film reviewers, but still, far too many haters as well. I for one enjoyed it. The directing was on point, the screenplay was well put together with excellent pacing for the 108 min runtime. Sure there were a few plot issues and some cliches, but it was still very suspenseful and entertaining. Just sit back and enjoy the ride. Cinematography and score were decent, and the casting and all performances were excellent. It's refreshing to be satisfyingly impressed when going in with low expectations. It's a very deserving 8/10 from me. To see how I review films, or read more of my 1000+ reviews, click on my username.",/review/rw5220337/?ref_=tt_urv
25 October 2019,skullcrushergurl,9," Gripping and suspenseful!
",I have NO idea where these bad reviews are coming from. The movie was just released today! Anyway the story was gripping. It does touch on where identity and being a cop intersect but at the end of the day right is right and wrong is wrong no matter who you are. The acting (especially by Naomi Harris and Tyrese) is phenomenal. Very suspenseful and action packed.,/review/rw5220337/?ref_=tt_urv
31 December 2019,A_Different_Drummer,7," Harris is great
","Harris is great, superb, the script is overlong, has plot holes you could drop Kansas into, and the political overtones don't help. Perfect for a cross country flight.",/review/rw5220337/?ref_=tt_urv
13 September 2020,maneshdominic-649-754864,7," Very decent triller
","I kept this movie aside for quite sometime reading the poor reviews. I watched it after the recommendation of a friend. The movie was a pleasant surprise. A very good thriller with good suspense. Also, I learned that I shouldn't be always falling for the negative comments of users. Many of them gave negative review as the cops were shown as the criminals. But then there are good and bad people among priests also.",/review/rw5220337/?ref_=tt_urv
2 November 2019,jmdillehay,7," Haters gonna hate
",Solid movie. It was very tense and entertaining. I get the feeling that the super low ratings are from people that hate the message. I mean seriously...a 1/10? Thats silly. I guess the low rating people are either unaware or turn a blind eye to police brutality and corruption. Do a little research and you will find that the NOPD has a long history of corruption. I rate it a 7/10 based on the movie outside of the message. I would not be surprised if the same people that hated black and blue loved training day because the lead is a corrupt cop black man. This is not a bad film at all.,/review/rw5220337/?ref_=tt_urv
24 January 2021,mariani-84097,5," Honest movie but nothing new
",It's ok but honestly not much can be said about this movie unless you've never seen a cop movie in the hood ... I wouldn't really waste my time here as there are by far better movies in the genre,/review/rw5220337/?ref_=tt_urv
25 October 2019,onggiachay_max,8," To some bad reviewers!
","Ok let's get this straight. The movie is pretty good to me. Some ""American traditional"" social problems are depicted strongly and its script is great also. I am not a drama person but I feel that it is a bit weird when most of bad reviews are made just because the content points out some cops are bad?! Really guys, isn't that not true? Guys, bad people are everywhere, they can be teachers, doctors and of course they can be cops. It's absolutely logical and makes sense. No matter if you are a real patriot or not, you can't deny this fact. It would be silly to rate the whole performance 1 star just because you don't accept this truth. Please don't be rude and make your reviews fairly so this website can bring its true value to everyone. To those who don't see the movie yet, there is nothing wrong with it, just spend some bucks buying tickets yourself, your sweetheart and families and enjoy the movie. I promise everything's gonna fine! Don't put your trust on haters!",/review/rw5220337/?ref_=tt_urv
