Review_Date,Author,Rating,Review_Title,Review,Review_Url
19 July 2022,owenpont-70803,9," Well done film.............
","This film was not on my radar at all. But I watched it. And loved it. I thought the acting was on point. The directing was beautifully done, the movie reminded me of a film from the 50s or 60s. The writing was well done and pretty much perfect. The film had a nice feel to it making it easily rewatchable. Overall its definitely a under the radar film, but it should be watched. Its highly enjoyable for the whole family and is a very sweet film.",/review/rw8336687/?ref_=tt_urv
23 July 2022,chong_an,8," Nice charming film about a working-class hero
","This is a well-directed and well-acted film about an English charwoman who becomes besotted with a Dior dress, and eventually manages to cobble up the funds to go to the House of Dior in Paris to buy one. But a Dior dress is not something she can buy off-the-rack, and so Mrs Harris has time for side adventures. The film is well-directed and well-acted, and allegedly the re-creations of Dior are authentic.",/review/rw8336687/?ref_=tt_urv
13 July 2022,ferguson-6,7," it's nice to see nice
","Greetings again from the darkness. Leslie Manville is one of those actors we take for granted. She's so talented and versatile and typically ""perfect"" in the supporting roles she embodies. For us followers of British filmmaker Mike Leigh, we've been treated to numerous Manville performances over the years, but it's likely she's most widely recognized for her Oscar nominated performance in Paul Thomas Anderson's PHANTOM THREAD (2017), where she played Daniel Day-Lewis' sister and business partner with an icy efficiency that added heft to a terrific film. This time, Ms. Manville embraces the lead and delivers a turn as a Mrs. Harris that we would all welcome into our lives.",/review/rw8336687/?ref_=tt_urv
17 July 2022,jisforjoe,7," A Harmless Treat
","If you come in expecting to be told a fairytale, you will not be disappointed. It is a well-executed fairytale meant to teach morals as opposed to be realistic. It's 'Cinderella' meets 'The Devil Wears Prada' meets 'Pretty Woman' with a dash of 'The Phantom of the Open'.",/review/rw8336687/?ref_=tt_urv
11 October 2022,FlashCallahan,7," The day of treating people like scum and expecting loyalty is over.....
","In 1950s London, a widowed cleaning lady falls madly in love with a Dior dress, deciding she must have one of her own.",/review/rw8336687/?ref_=tt_urv
15 July 2022,bostonct,10," A most charming movie....
","This is one of the most charming movies I've ever seen. Lesley Manville's execution of her role of someone that is optimistic, attentive, considerate, and hopeful, suffers a few setbacks, yet still have the strength to carry on and stand up when it matters the most is Oscar worthy. A lot of substance with this actor. She is also surrounded by a supporting cast with is rich in talent, experience and timing. OK, it has Hollywood ending written all over the place but it is such a fun movie. And this is coming from someone that favors insane fantasies, comedies galore, sci-fi and everything else not of this world.",/review/rw8336687/?ref_=tt_urv
12 July 2022,rannynm,10," I love everything about how this film looks from the scenery, to the actors, the music, the script -- everything fits the storyline so perfectly.
",I enjoyed Mrs. Harris Goes to Paris and so will people who stand up for what they believe. Ada Harris is an admirable character that serves as a positive role model.,/review/rw8336687/?ref_=tt_urv
8 November 2022,Anurag-Shetty,9," An eye-catching & feel-good movie.
",Mrs. Harris Goes to Paris is based on the novel of the same name by Paul Gallico. It tells the story of Ada Harris(Lesley Manville). Ada Harris is a house help who is a widow. Mrs. Harris is mesmerized by a haute couture Christian Dior dress & decides that she must buy one & travels to Paris.,/review/rw8336687/?ref_=tt_urv
2 October 2022,chris_rowe-881-168820,10," Wholesome and beautiful.
","I don't understand the negative reviews, it's completely obvious the plot and style of this film are going to be a certain way, it'll flow, maybe a few twists but I genuinely am astounded what some people were expecting of a film that delivers exactly what it said it was.",/review/rw8336687/?ref_=tt_urv
18 July 2022,MysteryInc_69,8," Have you ever been smothered by charm and authenticity?
","Mrs. Harris is maybe not the hero we deserve, but the one we need. Everywhere she goes, her kindness spreads like an infectious disease; I'm pretty sure a bit spilled out of the screen and got some of us in the audience. She handles life with such an authenticity, It's marvelous, refreshing.",/review/rw8336687/?ref_=tt_urv
