Review_Date,Author,Rating,Review_Title,Review,Review_Url
12 February 2022,aarpcats,6," Get me preggo, baby.
","When I read that one of my fellow reviewers called this a ""documentary,"" I spent a few minutes staring out the window to mourn the death of a country so overrun with craziness that young people can no longer distinguish ""reality"" from ""satire."" I didn't blame the person who wrote the review. I blamed a country so out of its mind that it elected a president who tried to destroy documents by flushing them down the toilet while living in a White House with fourteen fireplaces.",/review/rw7894857/?ref_=tt_urv
15 February 2022,midnitepantera,7," Surprisingly Better than I thought it would be. ;D
","Seth Rogan is hilarious in this. And I thought the actors playing Pam and Tommy did a pretty decent job. I feel bad for Pam, she didn't deserve this revenge that Tommy's A-hole personality and ripping off contractors brought down on her.",/review/rw7894857/?ref_=tt_urv
7 May 2022,gracynmartin,," Too Morally Torn to rate
","I liked the show and part of me wants to rate it highly because Sebastian Stan and Lily James did a spectacular job in their roles and I think it was a good lesson to people on the trauma and invasion of privacy Tommy Lee and especially Pamela went through. It also showed how awful, exploitive, and plain unhelpful the world was in response to it when they should have been appalled and supportive. BUT despite how good I felt the show was I did not realize until afterwards when I decided to look up how accurate the events were when I learned that Pamela Anderson never gave consent for this to be made. Tommy Lee gave his but he wasn't even asked for it until after it's creation so they probably would have released it consent or no. That's honestly messed up and makes them no better than the people that exploited the couple in the past. For it to be a show about consent they should have had the consent of the two people it's about. Had I known prior, I would have felt obligated not to watch it. That being said, I did feel the show did a good job of empathizing Pamela and Tommy Lee's situation in a way that speaks for many who have found themselves in similar ordeals.",/review/rw7894857/?ref_=tt_urv
2 February 2022,SamJamie,8," Raunchy, outrageous and captivating.
",Pamela Anderson and Tommy Lee's honeymoon sex tape is stolen and leaked to the public.,/review/rw7894857/?ref_=tt_urv
2 February 2022,Hellooo1234321,," Lily James was always underrated, she has proven now that she can take on much more versatile roles
","Lily James was always underrated, she has proven now that she can take on much more versatile roles. She showed that she can act as Pamela Anderson. Hope she gets more mainstream and bigger roles now.",/review/rw7894857/?ref_=tt_urv
3 February 2022,JonanthanNewOrleans,9," Loving it
","It's unpretentious , fast paced , funny, full of energy and the guy Tommy is just insane in a fun way.",/review/rw7894857/?ref_=tt_urv
5 April 2022,FeastMode,7," Fun and interesting
","I was 10 years old during the events of this series. I eventually became aware of the tape, but I knew almost nothing of the details surrounding it. And it's way more interesting than I expected, which is why I had such a good time with this series.",/review/rw7894857/?ref_=tt_urv
2 April 2022,TheTruthofItIs,8," Surprisingly engaging tale of this moment in history
","""Pam & Tommy"" (S00, 8-eps, 45-min, Hulu) is a pretty fascinating telling of this moment in history. It's not just about their sexcapades, it's about the 90s, the early days of the internet, about their energetic/frenetic relationship, the mercurial/immature nature of Tommy against Pam's more mature/adult nature. It's also about the seedy business of porn in the early days of the internet. It's surprisingly engaging as you'll want to watch each ep in quick succession.",/review/rw7894857/?ref_=tt_urv
3 February 2022,marymcfarland-01866,8," Better Than It Should Be...
","I'm 1 episode in, and I'm hooked.",/review/rw7894857/?ref_=tt_urv
21 February 2022,ivantheeditor,10," The internet trolls are way too critical!!
","Wow.... people are seriously so spoiled these days. The show is great! The actors are great! The story is great. The cinematography, the writing, the editing... everything is great. I don't know what people want these days. Everyone has completely unrealistic expectations and the second they're not 110% met they start complaining. We didn't have shows like this 20 years ago. We had slow boring crap. And leave Seth Rogen alone. I'm not a fan of him either but he's so freaking good in this! And don't get me started on Pamela... this little lady absolutely nailed it!! Is it EXACTLY 210% like Pamela Anderson? No. It's a different person playing Pamela Anderson. Duh.",/review/rw7894857/?ref_=tt_urv
4 February 2022,Turanic,7," Could have been boring af, it isn't
","The story is told in a perspective of multiple characters which already makes it an unexpected treat... You wonder if it's worth watching? I thought I'd regret ,but it's more than just the story of Pam and Tommy, it's a somewhat great portrayal of the 90's era, when every teenager wanted a girlfriend similar to Pam and Pam is that Barbie girl prototype many girls aimed to be well at least physically ... Also this show is full of great 90's songs and a moral to treat people that work for you with respect, because Karma is a bit## ...",/review/rw7894857/?ref_=tt_urv
2 February 2022,wvj3,9," I don't understand the bad reviews
",I honestly don't understand the bad reviews. I think this is great. Honestly as someone who grew up when the sex tape was a huge thing it's interesting to find out the story behind it. The acting is on point and honestly if you didn't know better you think Lily and Sabastian were the real deal.,/review/rw7894857/?ref_=tt_urv
7 April 2022,JohnFilmfreak,4," Something is very off about this show.
","First of all, even though they managed to make the actors look quite similar to the real people, the way they perform is always a tiny bit tongue in cheek, so that you never quite forget they're acting. This is especially true for the guy playing Tommy, who looks more like a kid in a candy store, than a heavy metal rocker.",/review/rw7894857/?ref_=tt_urv
17 February 2022,Jac23443,7," Quickly Falls Off The Rails
","This show really started off strong, had no issue being raunchy with some gratuitous display of nudity and sex and craziness. But right off the bat, after the third episode, it was all too fairy tale like Tommy Lee wasn't a piece of garbage in reality whose relationship with Pam was littered with unfortunate events, and Anderson's worst problem was the male patriarchy who kept her career from flourishing past sex symbol status.",/review/rw7894857/?ref_=tt_urv
3 February 2022,lisafordeay,7," Seen a few episodes so far and boy it was good
",Pam and Tommy is a 2022 8 part mini series starring Lily James(Cinderella) and Sebastain Stan(Captain America:Winter Solider)as the controversy couple Pamela Anderson and Tommy Lee who met and married 96 hours back in 1995. The first episode is about a carpenter who is doing up Tommy Lee's mansion only to get fired and seek revenge as he stumbles on a homemade video containing Pamela and Tommy having sex(which was sold online back in 1995). The second episode is a flashback video of when Tommy Lee meets Pamela Anderson and gets so infatuated with her.,/review/rw7894857/?ref_=tt_urv
