Review_Date,Author,Rating,Review_Title,Review,Review_Url
12 March 2015,Leofwine_draca,9," Haunting and profound
","For me, this is Willem Dafoe's best film. The whole movie belongs to him: he's in virtually every scene, and the abstract, spare nature of the script allows the director to focus his camera on the star's craggy features, capturing the look and spirit of a haunted but determined man who must do the right thing despite the odds stacked against him.",/review/rw2643552/?ref_=tt_urv
18 July 2012,claudio_carvalho,7," Beautiful and Dramatic Film with an Unpredictable and Sad Plot
",The independent and lonely hunter Martin David (Willem Dafoe) is hired by the powerful biotech company Red Leaf to hunt down the last Tasmanian tiger. Red Leaf is interested in the DNA of the animal and Martin travels to Tasmania alone.,/review/rw2643552/?ref_=tt_urv
22 January 2012,richard-1967,9," Great Dafoe, magnificent Tasmania, powerful Silence
","Willem Dafoe plays a mysterious loner hired to find the Tasmanian Tiger, which is considered extinct. The film co-stars two wonderful kids and the Tasmanian back-country, extraordinarily beautiful.",/review/rw2643552/?ref_=tt_urv
25 January 2012,LOL101LOL,9," Bloody ripper!
","Damn it's not often I come across an Aussie film that I would recommend to some one, but this is by far the best Aussie film I have seen in a long long time. I have lived in Australia for just on 30 years, and most films and TV series are lame, boring and very forgettable, but not this gem! ",/review/rw2643552/?ref_=tt_urv
25 July 2012,MarieGabrielle,9," Introspective...
","As mentioned , this film is centered around a mercenary in search of a Tasmanian tiger which has a physiological toxin that is valued by a pharmaceutical multinational corporation, Red Leaf (Good vs. Evil) Pretty basic premise, but yet the story is well told in a subtle manner. Sam Neill and Frances O'Connor as locals in the Australian mountains and terrain. The cinematography is moving, beautiful and harsh at the same time.",/review/rw2643552/?ref_=tt_urv
9 February 2012,priyantha-bandara,7," The landscapes are amazingly beautiful and the story line keeps you going
",The Hunter speaks of humanity left in a cruel man who was sent on a different mission. This time he is to hunt down an endangered animal and then he comes in touch with a wonderful family with kids where he finds his softness in heart. Film rather starts and moves bit slow but it just gives the total freedom for the viewer to wonder about. The plot is unique and I'm sure I have not come across anything similar before. The landscapes are amazingly beautiful and the story line keeps you going. I like Dafoes performance on this. And the sweet little kids. ,/review/rw2643552/?ref_=tt_urv
25 April 2012,soncoman,8," An Intelligent Eco-Thriller with Terrific Performances
","Opening (coincidentally) during the San Francisco International Film Festival, ""The Hunter"" would fit right in among the 175 films being shown there. This Australian film, filmed mostly in Tasmania, stars the great character actor Willem Dafoe (in a rare leading role) as Martin David, the title character. David is engaged by a multinational corporation to track down the last surviving ""Tasmanian Tiger"" so that they may have exclusive rights to its DNA. David must do this under the noses of environmentalists trying to stop deforestation and the locals whose jobs and livelihoods rely on it.",/review/rw2643552/?ref_=tt_urv
6 October 2011,Manton29,7," An escape into beauty and danger
","An elite hunter secretly hired to locate the last Tasmanian Tiger (extinct but, in this film, recently sighted), get genetic samples for a pharmaceutical company and then destroy all traces of it. He soon runs into serious problems. The Hunter takes you into some beautiful country and has a great performance by Dafoe at its centre and while it does offer quite a few reasons to grumble, I am not. I was entertained, I 'escaped', and I was on the edge of my seat when the danger kicked in towards the end. Only after the credits did I really begin to take stock of the defects and by then it was a case of 'while I really enjoyed it, I must say that...'. Basically, some of the characters and their motives etc. are not very well handled, and there are threads left hanging in a slightly messy way at the end. I imagine it was a bit of a rushed underfunded job. But: beautiful landscape beautifully shot; Dafoe's craggy, haunted presence - alone in the wild forests of Tasmania and, almost like some kind of awkward alien, relating to others; a hint of romance, and some cute moments with a couple of lovely children; the compelling main theme of hunting the elusive Tasmanian Tiger; suspense, and a nail-biting final showdown; and the Tiger itself, were enough to keep me happy. All in all, The Hunter is a very good bit of entertainment.",/review/rw2643552/?ref_=tt_urv
11 October 2011,lasimp,9," Beautifully filmed Eco Thriller
","I live in Tasmania and I know the country well enough. When I moved here in the 70's it was still considered possible that somehow the tiger had survived in some remote part of the island . Not So. Decades of intensive forestry and clearing and no hints of survival. Still the tantalizing reports occasionally surface. The animal has moved on to pure mythology. Into that scenario comes this beautifully filmed Eco thriller that has a great story line but is also about our beautiful island. The scenes are artfully mixed from various places in Tasmania and the original footage of the tiger is reproduced again for the big screen. How thrilling it was to see that old footage of the thirties (last definite sightings) again.This is the last surviving footage of a peak predator that was not a dog or cat relative but a marsupial and very strange. The film builds slowly and carefully, William Defoe is in a great role which he carries off so well Frances O'Connor and the kids are just entirely in the role! Go see this film if you have the chance and enjoy a beautiful movie I have avoided all discussion of the final 20 minutes go see it and be so surprised!! Its a beautiful and at times tense movie.",/review/rw2643552/?ref_=tt_urv
1 October 2012,shroyertour,7," Good - will probably watch it again sometime
","This Adventure/Drama movie stars one of my favorite actors, Willem Dafoe. Dafoe has played a variety of roles over the years, with one of my favorites being Paul Smecker in The Boondock Saints (2000). Now this part as the hunter, Martin David, is also one of my favorites. He is a mercenary sent to hunt down what is believed to be the last remaining of a long thought extinct species Tasmanian Tiger.",/review/rw2643552/?ref_=tt_urv
