Review_Date,Author,Rating,Review_Title,Review,Review_Url
27 May 2007,poolandrews,7," I actually really rather like Signs...
","Signs is set in Bucks County, Pennsylvania where Graham Hess (Mel Gibson) lives on a farm with his his two young children Bo (Abigail Breslin) & Morgan (Rory Culkin) plus his younger brother Merrill (Joaquin Phoenix), one morning they discover elaborate crop circles in their corn fields. At first they think it's a hoax but there are newsflashes all over the TV which say these crop circles have appeared all over the world, then things turn really sinister when UFO's start appearing in the sky by these crop circles & when footage of an alien is caught on a camcorder the Hess family have to consider the possibility of an alien invasion...",/review/rw0814770/?ref_=tt_urv
11 February 2019,classicsoncall,8," ""Is it possible that there are no coincidences?""
","I didn't care for this movie when it first came out, when I saw it on the big screen. I wasn't doing IMDb reviews back then, so I revisit those films prior to fifteen years ago that I might have seen but never commented on. My initial reluctance concerned how the story line veered off from a psychological thriller into a sci-fi flick, without considering the context of 'Father' Graham Ness's (Mel Gibson) insight into his 'two groups of people', who he defined as those who looked at luck or coincidence as confirming either their own hope versus fear. People with hope view coincidence as a sign that someone is watching over them, while those with fear feel that they're out in the world alone and on their own. Graham fell into the second camp, his brother Merrill (Joaquin Phoenix) felt comfortable in the first category.",/review/rw0814770/?ref_=tt_urv
28 July 2005,J_Charles,," underrated film
","I don't think this film deserved the poor reviews that some gave it. I've only seen 3 of Night Shylaman's films (6th Sense, Unbreakable) and this one is the most sophisticated in my mind in terms of the director manipulating the viewers into seeing and believing what he wants you to believe.",/review/rw0814770/?ref_=tt_urv
23 March 2016,petra_ste,7," Flawed but better than its reputation
","There are few things more or less all moviegoers tend to agree about, one of them being that the career of writer/director M. Night Shyamalan, after an impressive start (The Sixth Sense and Unbreakable), has turned out to be a huge disappointment. Opinions may differ on the moment he completely lost it, although Lady in the Water is generally regarded as the point his hubris got the better of him.",/review/rw0814770/?ref_=tt_urv
27 November 2009,bkoganbing,8," Seeing The Small Picture
","During the course of the film Joaquin Phoenix's character remarks that the situation they're in seems like The War Of The Worlds. It certainly is, but the small picture of it.",/review/rw0814770/?ref_=tt_urv
5 August 2002,reismark,10," Unspeakably brilliant
","In last week's issue of Newsweek, M. Night Shyamalan is quoted as saying to his accomplices in crime, ""If I did 'Pokemon 5,' would you come? Come on! I could turn it into a metaphor for the human condition!"" The scary thing about that comment is not only that he probably *could* do it if afforded the opportunity, but also that he pulls off a similar trick in ""Signs,"" which from an artistic standpoint is easily the best film he's ever done.",/review/rw0814770/?ref_=tt_urv
6 October 2012,hitchcockthelegend,7," Now then, swing away Merill, again.
","Signs is written and directed by M. Night Shyamalan. It stars Mel Gibson, Joaquin Phoenix, Rory Culkin, Abigail Breslin and Cherry Jones. Music is scored by James Newton Howard and cinematography by Tak Fujimoto.",/review/rw0814770/?ref_=tt_urv
28 December 2005,Theo Robertson,7," Moody , Atmospheric But Far From A Masterpiece
",!!!!! MILD SPOILERS !!!!! ,/review/rw0814770/?ref_=tt_urv
5 August 2002,MyDixieNormous,10," I think a lot of you don't get it
",**********POSSIBLE SPOILERS THROUGHOUT**********,/review/rw0814770/?ref_=tt_urv
12 November 2002,blanche-2,8," not your typical sci-fi thriller
","If you went to this movie expecting a typical sci-fi thriller, you doubtless left disappointed.  If you went to this movie to see an M. Shamalayan Night film, you probably loved it, as I did.",/review/rw0814770/?ref_=tt_urv
6 August 2002,silverfish-1,10," This means something.
","Most of the people that comment on this movie are going to relate the fact that they were disappointed. And that's okay- your opinion of a movie should always include your pre-showing as well as post-showing emotions. But to those people I just have to say, ""You just don't get it."" Everyone is going into this movie thinking it is some kind of chilling horror, or blood-and-gore slasher flick. Shyamalan doesn't do those tired genres, thankfully. Instead, he gives us a warm, funny, emotionally-charged, and yes, suspenseful thriller which manages to compact an entire list of genres into one whole film.",/review/rw0814770/?ref_=tt_urv
26 June 2012,StevePulaski,2," Wooden and hollow, sort of like the door the aliens can't pass
","M. Night Shyamalan has become the butt of every person's movie joke with his consistently preposterous films, his unusual casting, and his own name. Like every director, I believe he can make a well made, approachable film, but Signs is one of the biggest patient-testing thrillers I've come to know. It's an overwrought, frivolous exercise and a belligerent kick to the science fiction genre and those who aspire to work in the field.",/review/rw0814770/?ref_=tt_urv
