Review_Date,Author,Rating,Review_Title,Review,Review_Url
7 August 2017,Leofwine_draca,7," One of the only recent Hollywood films to scare me
","LIFE is the latest Hollywood sci-fi horror movie that owes a debt of inspiration to ALIEN. Once again a space crew are exposed to a malignant alien life form, with the twist that this time around the action takes place a lot closer to home - on the International Space Station, orbiting Earth. LIFE tells a familiar story in a familiar way, but I really enjoyed it, and it's one of the few films to actually get my heart going; I experienced genuine fear, for the first time in a long time, in the early sequences in which the alien is trying to escape. I put this down to the sterling job done by director Daniel Espinosa, of EASY MONEY fame.",/review/rw3754911/?ref_=tt_urv
12 April 2022,joao-vendetta,5," Turns out astronauts aren't that smart
","It starts of interesting and moody, then it's suspenseful but 20 minutes in it turns stupid and stays that way till the end. The characters make one stupid decision after another and that takes you out of the movie. After the third stupid decision/action you lose interest. Good actors, great sets, good SFX, crappy script. It's entertaining, but just barely.",/review/rw3754911/?ref_=tt_urv
17 July 2017,petra_ste,7," Goodnight Alien
","A crew of astronauts faces a first-encounter scenario with a hostile alien life-form, which picks them off one by one.",/review/rw3754911/?ref_=tt_urv
2 July 2017,austin0731,6," Solid alien/horror film
","Life was a solid horror/alien movie with a wonderful cast and well shot visuals. It is not a masterpiece especially considering the genre's many great entries, including the alien which seemed to be something that this film has modelled after. ",/review/rw3754911/?ref_=tt_urv
30 December 2018,paul_haakonsen,7," A sleek thrill in space...
","""Life"" is one of those type of movies that snuck under my radar. I hadn't even heard about it prior to it being released. And I got the chance to watch it by sheer luck. So of course I did so, because I do love watching movies. And with the likes of Jake Gyllenhaal and Ryan Reynolds on the cast list, what's not to like?",/review/rw3754911/?ref_=tt_urv
14 August 2017,tony-clifton,9," People didn't like it because the creature didn't seem realistic
","I've been reading reviews of this movie and it seemed many people didn't like it because they thought this carbon/water based creature was unrealistic. Nothing can survive the vacuum of space, extreme cold and extreme heat, no water and food for years, etc... but there IS an organism that can do that. It's called a ""tardigrade"" - this little creature can survive lethal amounts of radiation, 1 degree above absolute zero temperature, it can turn its body into glass to survive extreme dehydration, it can survive the vacuum of space and the pressure of many hundreds of meters underwater and survive above boiling temperature.",/review/rw3754911/?ref_=tt_urv
3 August 2017,Prismark10,4," Life from Mars
","Life has a good cast, good special effects but is an imitation of Alien. The characters act with all the intellect of Ridley Scott's prequel Prometheus.",/review/rw3754911/?ref_=tt_urv
24 March 2017,Paynebyname,8," Good quality sci fi horror
",Just got back from seeing this and I have to say that I thought it was a really good film.,/review/rw3754911/?ref_=tt_urv
1 June 2017,emailbox911,7," Not as bad as people make it out to be.
","The internet is a funny place... it seems to be filled with people who have graduated with 5 Ph.Ds. and clearly seem to be smarter than everybody else (thousands of astronauts and astrophysicists on IMDb apparently). One star rating? Come on... Clearly, you haven't watched enough films to know decent from terrible.",/review/rw3754911/?ref_=tt_urv
10 November 2019,swordsnare,6," Expect the Expected?
","Not such an original premise of a sci-fi film, but it seems to tick along ok. The cast and production values are quite good. It's a reasonable viewing mind you, but the climax is more inevitable rather than a twist.",/review/rw3754911/?ref_=tt_urv
