Review_Date,Author,Rating,Review_Title,Review,Review_Url
18 June 2020,MJDMLQ,5," Should have never rebooted for Season 3
","The first two seasons, with the exception of the last episode of Season 2, were excellent and well acted. When they decided to reboot the series for season 3, there was a serious drop off in show quality. They abandoned a great cliffhanger from season 2, replaced the cast with far inferior actors/actresses, and created a story with characters you really don't care about. Stick to the first two seasons.",/review/rw4009481/?ref_=tt_urv
16 October 2020,libbyhatch21-1,7," Seasons 1 & 2
",Really miss the cast & story of the first two seasons. There was so much more story to tell & a lot of unanswered questions. Who killed Kieren? Emma's Dad or Brandon James' brother? What other murders will Noah & Stavros write about? What does the future hold for everyone? I guess the 3rd season is a reboot.,/review/rw4009481/?ref_=tt_urv
10 December 2020,www-allie_roo,6," Awesome Season 1&2!!! Why ruin it in season 3??
","Absolutely loved the first two seasons! So I'm am incredibly disappointed they abandoned that storyline, so much was left not to mention many questions unanswered. Didn't give season 3 a chance, finish what you started because that was a fantastic plot with great characters.",/review/rw4009481/?ref_=tt_urv
9 April 2021,sammielimehouse-84658,8," First Two Seasons Are Good, Last Season Sucks
","I wish the series ran at least a couple more seasons with the original cast. The cast members of seasons one and two worked so well together and I think they could've told a lot more stories. Honestly, I'd be up for a Scream prequel about what happened in Lakewood before the killings. Nonetheless, they rebooted the entire show in season three and in my opinion, that did not end well. If you ask me there are no redeeming qualities about season three. Basically, I thoroughly enjoyed the first two seasons and was extremely disappointed about the third.",/review/rw4009481/?ref_=tt_urv
6 April 2020,danielcereto,8," Great for fans
","I've watched season 1&2 and I can say that there's great quality on the series, mostly concentrated on season 2 by far superior to season 1.
If you love scream movies the series is great for you. It has it's flaws and plot holes but the acting and twists are pretty good. So, overall great two seasons.
Season 3 reboot is pretty bad. Most of new casting is amateurish Afro-Americans. A lot of racial debate on the script, why? Sorry, not for me.",/review/rw4009481/?ref_=tt_urv
27 January 2020,alexacaleigh,8," 10star for S01 and S02 but 5star for S03
","What did I just watch??? Season 1 and 2 are awesome! What happened to season 3? Just hope that in season 4 , they will bring back the story and characters in season 1 and 2..
season 3 is lame and just OK.",/review/rw4009481/?ref_=tt_urv
27 January 2018,Sleepin_Dragon,8," Plenty of scares to keep you gripped.
","I am so surprised by the quality of this series, I'd intentionally avoided it believing there wouldn't be enough mileage in it, but I'm always glad to be proven wrong, the writing is so good, that yes there is enough mileage in it to keep you gripped and maintain your attention. Initially the crimes seem to come at the expense of characters that you care nothing about, people seem to be introduced just to be bumped off, but as it develops that changes. I understand they couldn't use the original scream mask, but this one looks good enough, works just as well.",/review/rw4009481/?ref_=tt_urv
18 August 2020,thevy-prak,5," Season 3 is garbage
","Season 1 and 2 were great and I was looking forward for season 3 to follow the original plot line. But they decided to reboot it and it was awful. From the plot line to the acting, everything was horrible. I wonder how it's possible to get it this wrong. It was completely whack, I can't emphasise it enough!!! The reveal was a complete joke although it could have been interested. The underlying societal problems they hinted at a few times (racism) could have been exploited way better. And also, why is Tyga in it? He was the worst of them all (followed closely by the actress playing Olivia) and his dying scene was almost hilarious.",/review/rw4009481/?ref_=tt_urv
18 February 2018,ivo-cobra8,8," A good series that comes to an end season 1 the best season 2 was flawles
","Scream TV Series was a good show that comes to an end. The first Season rocks it is the best in the series. Second season was flawless and was really boring. The Anthology was about Brandon James who was a killer but was caught and who is killing teens now. At the center of those murders was Emma Duval (played by Willa Fitzgerald), a teenage girl who is somehow tied to the town's dark past. I love the mystery in first season and who did it and why. The show is so intense that you are hooked up. Willa Fitzgerald and Carlson Young were a terrific actresses I seriously did enjoy them. John Karna as Noah Foster was also good in the series. The TV series started good as a slasher series. This series was dedicated to Wes Craven who died in 2015. Season 1 and 2 were good. Season 3 is been rebooted which it will suck! 8/10 a good series I have enjoy it.",/review/rw4009481/?ref_=tt_urv
15 April 2016,ahmetkozan,7," The murderer will be some less you think...
","Amicably making a case for itself. As a TV series, Scream has the advantage of having infamous namesake and it does deliver the classic slasher gimmick, although its greatest attribute is its self- awareness. It realizes the obstacles, such as cliché high school setting and transition from movie to series, and rather than trying to gloss it over, Scream faces it head-on with smart quips in addition to the mandatory pool of blood. ",/review/rw4009481/?ref_=tt_urv
