Review_Date,Author,Rating,Review_Title,Review,Review_Url
10 August 2020,Avidviewer-02847,8," Father-Son drama, comedy and romance and a nice mix of all three
","This is the first major film of English actor James D'Arcy who wrote and directed it, a very nice first film. Liam Neason and his real son Michael Richardson play a father and son whose troubled relationship goes back to the death of the wife and mother of the main characters. It's set in beautiful Tuscany in Italy.",/review/rw6009892/?ref_=tt_urv
31 August 2020,harry_tk_yung,," Good father-and-son movie from a real-life father-and-son team
","Two things about this little-publicised movie caught my attention. First, after Liam Neeson's gallant appearance as Ra's Al Ghul, as well as a proliferation of other action characters, a change is welcome. Second, the charm of Italy also beckons, and in this I am recalling montages from Diane Lane's ""Under the Tuscan sun"" (2003).",/review/rw6009892/?ref_=tt_urv
10 August 2020,pattyrusciano,7," Good movie
","I enjoyed this movie, I find nothing negative about it and don't understand the low and caustic reviews some gave. While it is not spectacular, it is better than most of the dark and supernatural stuff flooding the market. A little predictable, a little humor and a heart made for a pleasant watch.",/review/rw6009892/?ref_=tt_urv
10 August 2020,paindweller,8," This is 7 with a bonus point due to the unfair reviews
","This was so beautiful, slow, unremarkable, simple, plain, absolutely lovely for anyone who enjoys what's real for those descriptions couldn't describe real life more. Well worth the watch.",/review/rw6009892/?ref_=tt_urv
11 August 2020,Gordon-11,," Emotionally engaging
","I think this film is a great portrayal of a fractured father and son relationship, that heals when they finally confront their pains. I find it emotionally engaging.",/review/rw6009892/?ref_=tt_urv
14 February 2021,TxMike,," Father and son mend relationship in Tuscany.
","First off this movie has the novelty of Micheál Richardson, the lead character as Jack, is the real life son of Liam Neeson who plays his father, Robert. The story involves the accidental death of his mother when he was much younger, in real life the actor's mother, Natasha Richardson, died from an accident when he was quite young.",/review/rw6009892/?ref_=tt_urv
28 August 2020,reisen55,9," Pleasant evening with dysfunctional friends in Tuscany
","I found a film called INDIAN SUMMER some time ago, delightful small film about a summer camp and age and growing up. FEDORA is another triumph. This little gem reminds me of those films that ARE small discoveries. In an age of Star Wars and Spielberg and more ..... here is a quiet little story, no great budget with very good acting, drama taken to a non threatening point and the best music score heard. So many who don't like it probably think Palpatine was the god of acting. Well, sit back with a glass of wine, some bread and let this film take your artistic thoughts. It's easy to do. And it is a lot cheaper than flying to Italy.",/review/rw6009892/?ref_=tt_urv
8 August 2020,tomsawyer-01858,7," Why so rude ?
","This movie is not about Italy.
It's about the emotional disaster in a husband and a kid,
who lose their wife and their mother.",/review/rw6009892/?ref_=tt_urv
28 November 2020,eyeintrees,10," Italy... thank you.
","Ok, for all the tools who made a point of hating this film so much with your truly moronic reviews, I'm going to say this:",/review/rw6009892/?ref_=tt_urv
22 December 2020,yusufpiskin,8," D'Arcy & Neeson... Funny and genuine.
",Funny and genuine...,/review/rw6009892/?ref_=tt_urv
30 September 2020,Kirpianuscus,," I love it !
","I love it for so many motives than it is difficult to define the main cause. For Liam Neeson and his story who must be said . And it is said, in this film, in fair manner. For the silhouette of Natasha Richardson . For young Micheal decent job. And, sure, I admitt, for Italy, more precise for the flavor of so many films having this land as perfect location. A touching film and, grace of acting, no doubts, more than a film. A confession, testimony, portrait, reconciliation. Not the name matters . But the state. And the state, against every irony or critic, is just special. So, yes, it is a film who I love it !",/review/rw6009892/?ref_=tt_urv
12 August 2020,jamactechnical,6," Who doesn't love Liam Neeson?
","I have only seen Neeson in action films so I was curious to see how he would fare in a comedy drama. It was nice to see him stretch a little bit in this film and having his son along his side was interesting to watch. Generally, I am not a fan of comedies, but I did enjoyed some of the very few lines and goofs that made me chuckled loudly. It's the onscreen relationship between father and son that I enjoyed the most. A decent 6 stars.",/review/rw6009892/?ref_=tt_urv
22 January 2021,mabaker_brahvi,9," touching and sensitive
","What a lovely movie,it has so much to offer.Relationships and mistakes.Love and pain.The landscape is amazing.",/review/rw6009892/?ref_=tt_urv
