Review_Date,Author,Rating,Review_Title,Review,Review_Url
18 December 2021,JohnRayPeterson,9," Irish romanticism, I can't explain it, won't try, but I love it anyway.
","Today's social media generation would dismiss the movie as... as... I don't know what pejorative insensitive word they'd use, but it doesn't matter. It wouldn't matter to the characters to be sure, and it certainly doesn't matter to me. A young boy and girl grow up neighbours, friends and more, and the only thing they aren't is lovers. A terrible waste of time in anyone's life, that they haven't..",/review/rw6410836/?ref_=tt_urv
28 March 2021,TxMike,," The story of Rosemary and Anthony in pastoral Ireland.
","There is an old Irish song ""Will Ye Go Lassie Go"" and within the lyrics is the phrase ""The wild mountain thyme Grows around the bloomin' heather."" That is the derivation of the title of the movie. It is set and filmed in rural Ireland and the scenery is beautiful.",/review/rw6410836/?ref_=tt_urv
22 December 2020,kgrv2000,8," Beautiful and funny
","I don't get the bad reviews. This movie is one of very few movies that made me laugh and chuckle out loud. It's not your typical rom-com movie, it's quirky, and strange in an adorable way. Although at first I thought this movie could have used younger actors, Blunt and Dornan made it work. The Irish scenery is just spectacular, it's in my bucket list of places to see.
Just don't overthink this movie, just enjoy the silliness and quirkiness of the ride. You might want to have closed caption on though (I do with all British movies, or those with Irish, Scottish accents). It's a feel good movie, nuff said. We could all use some these days.",/review/rw6410836/?ref_=tt_urv
21 June 2021,kosmasp,7," About bees and flowers
",Some people may not entirely have the same conversation or think of what the movie will end up discussing when I say that summary line. I wouldn't even want to start explaining it. It is one of the weirdest things put on film ... I'd argue in a good sense.,/review/rw6410836/?ref_=tt_urv
11 December 2020,atractiveeyes,6," Cute
","This movie is just weird. In order to enjoy it just don't take it seriously because it doesn't even take itself seriously. The story is ridiculous and cheesy but enjoyable because weirdly the ridiculousness of it is what makes it fun and entertaining. Emily Blunt is awesome and Jamie Dornan is very good. The cinematography is stunning with amazing sceneries of the Irish landscapes, it made me fall in love with the country. Wild Mountain Thyme is a cute funny stupid movie, if you're in the mood for such films then don't miss it out.",/review/rw6410836/?ref_=tt_urv
7 February 2021,MovieQween-33622,8," I get why people might be hard on it but I really liked it!
","So I can see where some people might not like this movie. It's a little choppy and all over the place. Is it perfect? No. Is it critic friendly? Also no. But I actually really liked it! It was silly and chaotic but also heartwarming and charming. I love Emily blunt always and I liked Jamie dornan too! If you love quirky, silly love stories with some true heart, give this one a shot. Maybe it was my particular mood but I enjoyed it! Look forward to watching it again in a few months to enjoy it all over again.",/review/rw6410836/?ref_=tt_urv
15 December 2020,matteveland95,8," Uniquely lovely.
",I really enjoyed this. Maybe it was good timing. Unique dialogue that leaves you following closely. Antoni may have been the main character but Rosemary is our protagonist and she is wonderful. A great love story with great supporting characters.,/review/rw6410836/?ref_=tt_urv
18 August 2021,marydm-43470,10," Authentic and beautiful
","Forget the emotionally sclerotic critics. This movie is beyond their capacity to feel it. Cos that's what kind of a movie this is, one you feel as you watch.",/review/rw6410836/?ref_=tt_urv
24 September 2021,juanmuscle,10," I loved every moment of this...
","I loved how he dissolved all the characters with not just wit and cuteness and adorableness and sincerity bound by antiquated traditions but also with intelligence and extreme style! The ending is spectacular and reels everyone and everything in and it all works for a super great experience , a great magnificent story-teller indeed!",/review/rw6410836/?ref_=tt_urv
31 August 2021,imursel,8," Play it again, Rosemary
",One of the best love movies of all time. Very intense and romance. I don't get the negative reviews. Maybe is better for some audience to watch the film rather then to use their cellphone during the projection.,/review/rw6410836/?ref_=tt_urv
