Review_Date,Author,Rating,Review_Title,Review,Review_Url
11 March 2017,rogerdarlington,," A tour de force
","I spent the first 23 years of my life living in what i regard as the original Manchester in north-west England, so I was always going to be intrigued by the title of this film. The small fishing town in Massachusetts is a character in itself and different scenes feature prominently in the cinematography. ",/review/rw3614500/?ref_=tt_urv
20 November 2016,subxerogravity,9," It's as good as everyone is saying it is.
",It's just a well crafted picture.,/review/rw3614500/?ref_=tt_urv
25 January 2017,Gordon-11,," A heavy story of two wounded souls
","This film tells the story of a man lost his children in the past. His brother died due to a heart condition. Without prior consultation, his brother tasked him with being the legal guardian of the 16 year old cousin.",/review/rw3614500/?ref_=tt_urv
23 January 2021,Sleepin_Dragon,8," It's a very engaging, character driven story, it's good.
","Lee Chandler is made to take on his nephew after his brother dies an untimely death, Lee is incredibly depressed and affected by his past.",/review/rw3614500/?ref_=tt_urv
25 February 2017,Hitchcoc,10," As Good as I've Seen
","Sometimes we have a work of art that doesn't have as its purpose to make us feel good. The criticism from the nay-sayers of this film talk about how depressing it is; that there is nothing happy about it. What this is is one of the most insightful portrayals of a man consumed with guilt that you will ever see. I know little about Casey Affleck, other than the obvious, but his portrayal of a man who feels the burden of inadvertently killing three of his children, is astonishing. Some say the characters are unlikable, including the son of his deceased brother. Well he is what he is. Yes he's a teenaged womanizer full of testosterone and self, but are we to change it for people that don't like him. That makes the issues that Affleck's character has to reconcile after his brother names him guardian of his son. This is a slice of realism, from his having to deal with his brother's death and all that entails (responsibility for the funeral and the legal issues). He is such damaged goods that someone needs to look after him. This is not a feel-good film. It presents us with a dysfunctional figure who is back in the town where everyone considers him a murderer. Could win the Oscar this year. If not, Affleck probably will.",/review/rw3614500/?ref_=tt_urv
23 February 2017,Michael_Elliott,," Some of the Best Performances That You're Going to See
",Manchester by the Sea (2016),/review/rw3614500/?ref_=tt_urv
12 July 2020,ronakkotian,9," Utterly depressing...
",This film left me feeling all sorts of emotions. It's definitely one of the most depressing films I've ever seen.,/review/rw3614500/?ref_=tt_urv
16 October 2016,howard.schumann,10," A real experience of life fully lived
","Dealing with the aftermath of a tragedy turns a once warm and ebullient family man into a solemn, withdrawn, and angry loner in Kenneth Lonergan's (""Margaret"") bittersweet drama Manchester by the Sea, one of the best films of 2016. Set in the picturesque city of Manchester on Massachusetts' north shore, cinematographer Jody Lee Lipes (""Martha Marcy May Marlene"") captures the rugged beauty of the New England town with its bays filled with trawlers and its winter streets and municipal buildings covered in a shimmering white. It is a town that looks as if it has not changed in decades, or even centuries.",/review/rw3614500/?ref_=tt_urv
21 May 2017,TheLittleSongbird,7," Didn't love it but appreciated it
","Being familiar with director Kenneth Lonergan's previous work, one knew what to expect from his chosen themes and his style. 'Manchester By the Sea' has Lonergan written all over it, and while it was not a ""love"" film it was an ""appreciate"" one.",/review/rw3614500/?ref_=tt_urv
26 February 2017,claudio_carvalho,8," Tragic, Depressing, with no Redemption
","In Quincy, the quiet and ruthless janitor and handyman Lee Chandler (Casey Affleck) is summoned by George (C.J. Wilson), who is a family friend, to go to Manchester since his older brother Joe Chandler (Kyle Chandler) has had a heart attack and is in a hospital. When Lee arrives, Joe has just died and Lee makes arrangements for the funeral with George. Then he seeks out his sixteen year-old nephew Patrick (Lucas Hedges) at the hockey training to tell the news. They go to the morgue and then they head to Joe's lawyer to learn his will. Lee is surprised that Joe has assigned him to be Patrick's guardian. He is reluctant and neither wants to stay in Manchester nor deliver his nephew to his alcoholic mother Elise (Gretchen Mol) and decides to bring Patrick with him to Quincy. However the teenager does not want to leave his life in the town. While planning Joe's burial and funeral, Lee is haunted by his past in Manchester, where he happily lived with his wife Randi (Michelle Williams) and three children until the day a tragedy happened with his family. What will be his final decision?",/review/rw3614500/?ref_=tt_urv
