Review_Date,Author,Rating,Review_Title,Review,Review_Url
4 November 2017,classicsoncall,10," ""The devil you know is better than the devil you don't.""
","There aren't many fight movies I'd rate as high as a '10', and by fight movies I'm talking about boxing as the subject. ""Rocky"" and ""Million Dollar Baby"" are the only two I can think of off hand. But this movie transcends the genre and is so much more than a film about a pair of brothers reaching for the gold ring in the arena of mixed martial arts. There's a lot of human drama on display, and the three principals in the story pull off some of the most incredible performances one is likely to see in a film like this.",/review/rw5581782/?ref_=tt_urv
27 August 2020,ansharora-12638,9," Joel and Tom are magical.
","At first, I thought, ""man, should have shown a little more backstory, why so much hate among the family and whatever"". But then I understood, that would have made it just another family drama movie, which it cannot be. This movie is about the raw unsaid emotion of a family that always remains there. No matter what.",/review/rw5581782/?ref_=tt_urv
11 January 2020,Vuraxis,9," Oh my god
","I'm hard to break when it comes to emotions. I've seen a lot of the best emotional films. Schindler's List, Forrest Gump, Grave of the Fireflies, Requiem for a Dream, The Green Mile, It's a Wonderful Life, and most recently I Lost my Body. But this is the one that finally cracked me, and for the first time in my life, I've cried to a movie. I don't even like sports, but the sheer intensity and stress I felt in the fight scenes is overwhelming.",/review/rw5581782/?ref_=tt_urv
27 July 2021,severindringel,10," A powerful masterpiece about desperate men
","Tom Hardy and Joel Edgerton feud as estranged brothers at the Pentagon. Nick Nolte plays a rehabilitating father with deep-seated demons. From these dynamics emerges a family drama that on the surface dances to the usual Rocky schema - but again, not at all. Warrior is, in fact, a very special sports film. Not just because of its specific sport (MMA is unlikely to play a role on the big screen anytime soon), but the storytelling of how director Gavin O'Connor manages to weave together the emotional facets of this masculine world.",/review/rw5581782/?ref_=tt_urv
31 July 2011,neji107,9," Emotions on par with The Fighter, one of the top combat sport movies since Rocky, one of the best of 2011
","Every so often you'll come across a combat sport movie that manages to find just the right balance of drama and action – that is, more drama than action. When fights are justified with backstories full of crushing emotion, they become all the more intense and gratifying. ",/review/rw5581782/?ref_=tt_urv
24 April 2012,Keith_545,10," A different interpretation of the ending.
",Please don't read this if you don't want the ending given away.,/review/rw5581782/?ref_=tt_urv
18 August 2013,SnoopyStyle,8," breakout performances
",Tommy (Tom Hardy) becomes an internet sensation as a MMA fighter. He is estranged from his father Paddy Conlon (Nick Nolte) who is a recovering alcoholic. His older brother Brendan Conlon (Joel Edgerton) is a teacher struggling to make ends meet for his wife Tess (Jennifer Morrison) and their two girls.,/review/rw5581782/?ref_=tt_urv
3 October 2011,jon.h.ochiai,10," What You Fight For
","""Warrior"" may be one of the best movies of the year that no one sees. That in itself is puzzling. Mixed martial arts and UFC are in the cultural mainstream; in fact MMA is more popular than professional boxing. Director and writer Gavin O'Connor did the amazing ""Miracle"" a few years back about the 1980 U.S. Olympic Hockey Team. So he has the touch for inspirational sports stories. In ""Warrior"" estranged brothers Brendan Conlon (Joel Edgerton) and Tommy Conlon (Tom Hardy) fight each other in the finals of the winner take all mixed martial arts tournament Sparta in Atlantic City. ""Warrior"" is an inspired story of family, honor, and redemption. I applauded at the end of the movie along with the rest of the audience.",/review/rw5581782/?ref_=tt_urv
4 February 2016,CANpatbuck3664,10," The Excellent MMA Fights Aren't The Primary Reason To Watch This Movie, The Powerful Acting Is
","I'm a little late getting this review up, the movie has been out since 2011. I'm putting up this review so far past it's release because this might be the best movie I've seen that's come out in this decade.I still remember walking into the theatre being open but having low expectations, with no idea such a skillfully made and emotionally gripping movie lay ahead.",/review/rw5581782/?ref_=tt_urv
14 August 2020,MrSelfPaid,10," One of the few movies that made me shed a few tears.
","Watching this movie from my perspective, made me shed a few tears. For someone like me who has a younger brother that I always look after, I reacted to every scene as if it was parallel to my life.",/review/rw5581782/?ref_=tt_urv
