Review_Date,Author,Rating,Review_Title,Review,Review_Url
15 June 2005,BrandtSponseller,10," Wow!
","I know that title isn't very descriptive, but all I could say for awhile after watching I Am Sam was, ""Wow!"" Although that's a positive endorsement of the film--it's rare that a film has me basically speechless afterward (I usually suffer from logorrhea, which sounds close enough to diarrhea that you could call it (verbal) flatulence instead if you like)--it turned out to be quite a problem, because we went to dinner right afterward and I had to give a lecture. I believe I was served some kind of raw beef, and I have an exorbitant dry cleaning bill from the tomatoes and rotten eggs.",/review/rw0792912/?ref_=tt_urv
10 October 2002,grahamsj3,9," Powerful film!
","I haven't been a fan of Sean Penn's since Fast Times at Ridgemont High. Since that time, nearly all his films have left me flat. In fact, I nearly didn't watch this film since he was in it. What a loss it would have been if I'd missed it! I won't go into the story line since that's been reviewed a lot by others. The story is sort of a cliché'd one and has been done before, though not as well. The story isn't this film's strength anyway - it's the acting. Rarely have I seen a film with this much powerful acting. Penn's performance as Sam is brilliant! He must have studied autistic/mentally challenged people to pull this performance off. I also want to mention how good Michele Pfeiffer was in this. Her character starts out as a hard-hearted witch and ends up being very human, thanks to her exposure to Sam. The change in her is gradual, subtle and fun to watch. Sams friends, very well played by Brad Silverman, Joseph Rosenberg, Stanley DeSantis and Doug Hutchinson are very important support characters. Laura Dern gives a stellar performance as Randy. Dakota Fanning as Lucy very nearly steals the show. This little actress has quite a career ahead of her, I hope! This film is delicately balanced, and has a good bit of humor interspersed with parts that will have even the most insensitive of you reaching for a tissue. The film has a sort of a sappy (and somewhat surprising) outcome, but by this time any other ending would have been pretty much unacceptable to most people. This movie blew me away and I gave it a 9.",/review/rw0792912/?ref_=tt_urv
2 February 2002,tufftexan,9," I don't feel so tough after this one ...
",There's only one reason why I don't like this movie right now.  Because I have a splitting headache from being emotionally drained!,/review/rw0792912/?ref_=tt_urv
1 July 2002,alphabettysoup,10," stunning performances
",A Truly wonderful film that left you thinking and feeling for hours after walking out of the cinema.,/review/rw0792912/?ref_=tt_urv
1 October 2004,mdm-11,8," Mentally challenged single dad fights to care for daughter
","Sean Penn as a devoted father (Sam) who despite mental challenges, fights for the right to raise his child is convincing in a complete departure from his usual ""bad guy"" characters. Michelle Pfeiffer plays his reluctant ""pro bono"" elite lawyer, who eventually puts 110% into this case.",/review/rw0792912/?ref_=tt_urv
4 August 2005,vchimpanzee,," Very well done, especially Penn and Fanning
","In 'Rain Man', Dustin Hoffman gave the best portrayal I have ever seen of a mentally disturbed person, but Sean Penn came very close here. He was quite convincing but somewhat funnier. With Hoffman, I never quite knew when he was supposed to be funny, but with Penn there were many funny moments that I felt okay about laughing at. And I just had to like the character.",/review/rw0792912/?ref_=tt_urv
28 August 2002,Amy723,," Great film, but hard to watch at times
","I Am Sam is a great movie that deals with marginalized people in our society and how they're treated. It's a very realistic portrayal. I watched it with my 13 year old daughter and it alternately made us cry, got us angry and caused us to laugh uncontrollably.",/review/rw0792912/?ref_=tt_urv
24 February 2020,MR-ODIN,," One of my favourite movie
","This film goes to show you that often critics lose their humanity and writhe in puddles of their own egotistical nonsense. This is a great film with a brilliant performance by Sean Penn (who broke the rules and went full retard). I wouldn't put it up there with Rain Man, but this is still a great film. Michelle Pfeiffer wishes every film she was in was like this, and Dakota Fanning is cute enough to get away with playing the same role she played in every film she did as a child: the little girl who's too smart for her own good.",/review/rw0792912/?ref_=tt_urv
25 February 2007,SteakSalad_101,10," The Greatest Film I've Ever Seen
","I Am Sam is one of, if not the best, motion picture of all time.",/review/rw0792912/?ref_=tt_urv
25 November 2002,sddavis63,7," Effective Performance By Sean Penn
","I have to confess off the top that I am not and never have been a particular fan of Sean Penn. I have no specific criticism to make of him; as an actor he simply doesn't appeal to me. Because of that bias I approached this movie with low expectations. The story of a mentally handicapped man fighting for custody of his seven year old daughter sounded intriguing, but it starred Penn. But what a pleasant surprise this movie turned out to be!",/review/rw0792912/?ref_=tt_urv
24 July 2010,Jerique,9," Heart Warming Tale About a Loving Father
","In an eye opening performance, Sean Penn plays mentally challenged Sam. It was the 2001 Academy Awards when I began to doubt the Oscars because Sean Penn was robbed of the Best Actor category. I really believed at the time, that Sean Penn was mentally challenged. He was way more deserving of the award than Denzel.",/review/rw0792912/?ref_=tt_urv
26 June 2017,ElMaruecan82,6," Sorry but the real world ain't no Beatles' song...
","And that's why we loved ""The Beatles"" because their songs were invitation to a better world, one different from our reality. But Jessie Nelson's ""I Am Sam"" approach the Beatles like a real Gospel of life.",/review/rw0792912/?ref_=tt_urv
11 December 2005,bob the moo,," Could have been challenging and interesting but is patronisingly simplistic, sentimental and tiresome
","Having taken in a homeless woman and sleeping with her, mentally-retarded Sam finds himself a father to a baby girl. He continues his menial job at Starbucks and, with the help of neighbour Annie manages to raise an intelligent little girl in Lucy. However leading up to her seventh birthday Sam gets in trouble with the police over a simple mistake and his situation is brought to the attention of the authorities who remove Lucy from his care. Sam manages to get pro-bono support from the efficient and rushed Rita Harrison and starts a challenging process to try and get Lucy back.",/review/rw0792912/?ref_=tt_urv
28 June 2005,Surecure,5," A film both full and empty at the same time
","I Am Sam is one of those films that you will love for so many reasons and find infuriating at the same time. It is by far one of the best examples of acting talent across the board and evokes such levels of emotion that one is drawn deeply into the story. But, it makes a statement so one-sided and irresponsible that you cannot help but feel like you have just eaten a huge meal of empty calories by the time it is done.",/review/rw0792912/?ref_=tt_urv
12 April 2015,grantss,9," Great, incredibly moving movie
","Great, incredibly moving movie. Starts off slowly, and confusingly, but gets better and better, and more emotional, as it goes on. Ending feels a bit rushed, but that would be the only criticism.",/review/rw0792912/?ref_=tt_urv
9 June 2014,eric262003,9," Has Moral Messages One Could Learn From
","After watching ""I Am Sam"", I cannot say that I did not leave the theater with tears in my eyes while having a more better view of the life that we live in whether good or bad.",/review/rw0792912/?ref_=tt_urv
9 March 2006,Lady_Targaryen,9," love is all you need
","When I saw in television announcing about the story of ''I Am Sam'', I didn't think twice and got the DVD of this movie to watch. First of all, Sean Penn's performance is awesome! He really look a mentally challenged person in all his acts and ways to move and talk! Michelle Pfeiffer also has a great performance and is very beautiful in this movie as Sam's lawyer Rita Harrison.",/review/rw0792912/?ref_=tt_urv
18 August 2006,moonspinner55,6," Worthy sentiment, but the arty presentation is illogical and shallow...
","Sean Penn plays a mentally challenged man whose close relationship with his smart 7-year old daughter is threatened by the local legalese after an encounter with a prostitute (!) and is pursued in the courts. ""I Am Sam"" exists in an almost alternate reality: nobody talks the way normal people speak, and many of the situations are manipulated to be effective, yet bear no resemblance to real life. Penn's performance is occasionally agonizing, but he is also extremely sensitive, intentionally funny and sad; Dakota Fanning is likably wise-beyond-her-years as his little girl. All the performances are commendable, but the script is a tangled mass of ideas that either don't work or don't build momentum (the hooker episode is just a pretense to get us into court, and it's execrably staged). The arty presentation (with herky-jerky cinematography and colors that are either cartoon bright or steely blue) is another liability, but the finale is moving and Penn's energy nearly makes it all worthwhile. **1/2 from ****",/review/rw0792912/?ref_=tt_urv
21 January 2004,Smells_Like_Cheese,10," I just can't stop crying!
","I loved this movie so much. It is so well acted and the actors were amazing. Every time I watch this movie I cry, the father/daughter relationship is so touching and wonderful. I would recommend this for daughters and fathers. Or for anyone else. ",/review/rw0792912/?ref_=tt_urv
12 February 2002,tedg,," More and Less Folding
",Spoilers herein.,/review/rw0792912/?ref_=tt_urv
