Review_Date,Author,Rating,Review_Title,Review,Review_Url
8 January 2022,guskeller,5," Modern Commercialism
","The 355 is modern commercialism. It has little to say and is painfully generic, but it plays up its female-centric cast, hoping to make up for its thin substance. Diverse representation is a positive, but when it's solely a marketing gimmick for an underwhelming project, it's tainted. In fact, The 355 is fairly insulting because female led movies often get these poor efforts. Specifically, the film is a collection of cliches. Stock characters, predictable heel turns, unrealistic MacGuffins, exaggerated stakes, and some deus ex machina for good measure. Plus, the acting is bland (outside of Nyong'o, who brings legitimate emotion).",/review/rw7804322/?ref_=tt_urv
9 January 2022,Nixon_Carmichael,3," Essentially a big and silly version of a Charlie's Angels episode.
","Looking at the wattage of the cast one might wonder how on Earth a project like this could go so horrifically awry, but then you have to remember that it is directed by none other than Simon Kinberg. Kinberg who is a talented and successful producer unto himself has demonstrated once more that he requires a high caliber screenplay to be placed into his hands prior to rolling cameras.",/review/rw7804322/?ref_=tt_urv
26 May 2022,Ed-Shullivan,9," Kick A$$ action film with some good twists and turns - ignore the bad reviews
","I looked at some of the other IMDb reviews and I wonder if they were watching another film than the entertaining film I just watched. This film had some great entertainment value from start to end. There were some good twists and turns in the plot. Heck, even the end credit music score title ""Super Clean"" was fantastic. Kudos to the five main actresses, especially Jessica Chastain and Diane Kruger whose action scenes were just as good (if not better) than many of the CGI enhanced action films dominated by male stars.",/review/rw7804322/?ref_=tt_urv
13 June 2022,Miroslav-27,7," Underrated Star-Studded Action
","I think The 355 is suffering from a bit of gender bias because it's definitely not as bad as the reviews say. I've seen many action films with predominantly male casts that are much worse than this but have higher ratings. Does The 355 reinvent the spy or action genres? No. But does it kick a lot of ass and provide for a fun Saturday night blockbuster? Absolutely! Sure the plot and antagonists are a bit shallow, but there are some impressive fight sequences, a couple of twists, and some raw emotion that provide enough substance for viewers.",/review/rw7804322/?ref_=tt_urv
6 January 2022,imdb020-643-129772,2," Almost fell asleep
","They did almost everything to kill this movie - a shallow story, a very slow pace, bad directing, flat dialogs, drunk cameraman, music video-like editing.",/review/rw7804322/?ref_=tt_urv
15 January 2022,madelinehind,3," Cheap mission impossible rip off
",Jessica Chasrain supposedly turned down a role in the Tom Cruise Mission Impossible film series so it is easy to see where the idea comes from for the 355. Chastain tries to rectify her error by being involved in the creation of this wannabe franchise.,/review/rw7804322/?ref_=tt_urv
29 April 2022,ksf-2,7," pretty good spy thang
","When a devastating weapon falls into the wrong hands, agents from all over must work together to find it and get it back. Nick and mace ( sebastian stan, jessica chastain) want it. But we're not sure which side they are on. And they will need help from graciela (cruz) and marie (diane kruger). No-one trusts anyone. And even when they think they have the weapon back, it gets taken... again! Lots of action, shooting, chasing. Lupita nyongo has her high tech gadgets that help now and then. But so much violence. Not so much blood and guts, but lots of shooting. Good stuff. Good spy thrilla. Directed by simon kinberg. Was nominated for martian. Its not perfect, but I rated it higher than some others have.",/review/rw7804322/?ref_=tt_urv
27 January 2022,stevelivesey67,4," I can see why it lost a ton of money
","The Good : Diane Kruger is pretty darn good because of a decently written character, serviceable plot...... and that's it.",/review/rw7804322/?ref_=tt_urv
11 January 2022,drpainters,5," The producer who thought he was better then his directors
","You always hear stories of producers interfering and taking over the directors vision. And here you have a producer, who has now directed 2 terrible movies that werent well done by him. Clearly they should just stick to supplying and making money and leave the art/skill of directing to the professionals.",/review/rw7804322/?ref_=tt_urv
8 January 2022,ebqrkhf,1," Plot so thin...
","Just simply 'bad.' Very hammy & cheesy, i just couldn't get into it. My wife fell asleep, had to keep waking her up! LOL
Acting was wooden and dialogue campy and forced... I just could not figure out what direction it was going!",/review/rw7804322/?ref_=tt_urv
